I Adore Mi Amor - Color Me Badd
It's All Your Fault - Church, Claudia
It's Alright - Candlebox
It's Alright - East 17
It's Alright (Baby's Coming Back) - Eurythmics, The
It's Alright It's OK - Andreone, Leah
It's Alright to Be a Redneck - Jackson, Alan
It's Alright with Me - Sinatra, Frank
It's Always Somethin' - Diffie, Joe
It's Amazing - Aerosmith
It's America - Atkins, Rodney
It's Been a Great Afternoon - Haggard, Merle
It's Been a While - Staind
It's Been So Long - McCrae, George
It's Been So Long Darling - Tubb, Ernest
It's Been You Right Down the Line - Rafferty, Gerry
It's Beginning to Look a Lot Like Christmas - Christmas
It's Beginning to Look a Lot Like Christmas - Martin, Dean
It's Beginning to Look a Lot Like Christmas [Dean Martin] - Christmas
It's Complicated - Day to Remember, A
It's Different for Girls - Jackson, Joe
It's Easy for You - Presley, Elvis
It's Ecstasy When You Lay Down Next to Me - White, Barry
It's Five O'Clock Somewhere [w/Alan Jackson] - Buffett, Jimmy
It's Five O'Clock Somewhere [w/Jimmy Buffett] - Jackson, Alan
It's Four in the Morning - Young, Faron
It's Friday Night - Darkness, The
It's Gettin' Better - Oasis
It's Getting Better All the Time - Brooks & Dunn
It's Goin' Down - Yung Joc
It's Going to Take Some Time - Carpenters, The
It's Gonna Be a Cold Christmas Without You - Dana
It's Gonna Be a Cold Christmas Without You [Dana] - Christmas
It's Gonna Be Me - N Sync
It's Gonna Take a Little Bit Longer - Pride, Charley
It's Gonna Take a Miracle - Williams, Deniece
It's Good News - Hedge Hoppers
It's Good to Be King - Petty, Tom
It's Good to Be Me - Parker, Caryl Mack
It's Good to Be Us - Covington, Bucky
It's Hard to Be Humble - Davis, Mac
It's Hard to Kiss the Lips at Night That Chews You - Notorious Cherry Bombs, The
It's Hard to Say Goodbye [w/Celine Dion] - Anka, Paul
It's Hard to Say Goodbye [w/Paul Anka] - Dion, Celine
It's Impossible - Presley, Elvis
It's Impossible - Como, Perry
It's in Every One of Us - Richard, Cliff
It's in His Kiss - Everett, Betty
It's in the Way That You Use It - Clapton, Eric
It's Just a Matter of Time - Benton, Brook
It's Just a Matter of Time - Travis, Randy
It's Just That Way - Jackson, Alan
It's Late - Nelson, Ricky
It's Like That - Carey, Mariah
It's Like That [Jason Nevins remix] - Run DMC
It's Like That [Run DMC remix] - Nevins, Jason
It's Like We Never Said Goodbye - Gayle, Crystal
It's Lonely Out There - Tillis, Pam
It's Me - K-Ci & JoJo
It's Midnight - Presley, Elvis
It's My Life - Bon Jovi
It's My Life - Stefani, Gwen
It's My Life - No Doubt
It's My Life - Animals, The
It's My Life - Dr. Alban
It's My Life / Confessions - Glee cast
It's My Life / Confessions - Show Tunes - TV - Glee
It's My Party - Gore, Leslie
It's My Party - Jessie J
It's My Party [w/Barbara Gask] - Stewart, Dave
It's My Time - McBride, Martina
It's My Turn - Ross, Diana
It's My Turn - Angel, Breelan
It's Never Easy to Say Goodbye - Judd, Wynonna
It's Nice to Go Traveling - Sinatra, Frank
It's No Good - Depeche Mode
It's Not Fair - Allen, Lily
It's Not for Me to Say - Mathis, Johnny
It's Not for Me to Say - Manilow, Barry
It's Not Love - Dokken
It's Not Love But It's Not Bad - Haggard, Merle
It's Not My Cross to Bear - Allman Brothers Band, The
It's Not My Time - 3 Doors Down
It's Not Over - Chesnutt, Mark
It's Not Over - Daughtry
It's Not Right, But It's O.K. - Houston, Whitney
It's Not Supposed to Go Like That - Rascal Flatts
It's Not That Easy - Lemar
It's Not Unusual - Jones, Tom
It's Not Unusual - Darius
It's Not Your Fault - New Found Glory
It's Now or Never - Presley, Elvis
It's Oh So Quiet - Bjork
It's OK - Martinez, Rogelio
It's OK - Green, Cee Lo
It's Ok! - Minogue, Dannii
It's Okay - Atomic Kitten
It's Okay (One Blood) - Game, The
It's Only a Paper Moon - Cole, Nat 'King'
It's Only Love - Beatles, The
It's Only Love - Presley, Elvis
It's Only Love - Crow, Sheryl
It's Only Love [w/Bryan Adams] - Turner, Tina
It's Only Love [w/Tina Turner] - Adams, Bryan
It's Only Make Believe - Twitty, Conway
It's Only Make Believe - Fury, Billy
It's Only Make Believe - Campbell, Glen
It's Only Natural - Crowded House
It's Only Over for You - Tucker, Tanya
It's Only Rock n' Roll (But I Like It) - Rolling Stones, The
It's Only Us - Williams, Robbie
It's Over - Orbison, Roy
It's Over - Level 42
It's Over - Scaggs, Boz
It's Over - Presley, Elvis
It's Over My Head - Hayes, Wade
It's Over Now - Cause & Effect
It's Over Now - Cox, Deborah
It's Over Now - 112
It's Over Now - Neve
It's Possible - Show Tunes - Broadway - Seussical
It's Probably Me - Sting
It's Raining Again - Supertramp
It's Raining Men - Two Tons o' Fun
It's Raining Men - Weather Girls, The
It's Raining Men - Halliwell, Geri
It's Raining on Prom Night - Show Tunes - Movies - Grease
It's Raining on Prom Night - Grease
It's Raining on Prom Night [Grease] - Bullens, Cindy
It's Raining, It's Pouring - Children's Songs
It's Sad to Belong - England Dan & John Ford Coley
It's Saturday - Marcy Playground
It's So Easy - Holly, Buddy
It's So Easy - Ronstadt, Linda
It's So Easy [Linda Ronstadt version] - Holly, Buddy
It's So Easy [w/Don Henley] - Crow, Sheryl
It's So Easy [w/Sheryl Crow] - Henley, Don
It's So Hard to Say Goodbye to Yesterday - Boyz II Men
It's Still Here - Presley, Elvis
It's Still Rock & Roll to Me - Joel, Billy
It's Such a Pretty World Today - Stewart, Wynn
It's Such a Small World [w/Rodney Crowell] - Cash, Rosanne
It's Such a Small World [w/Rosanne Cash] - Crowell, Rodney
It's the End of the World as We Know It (& I Feel Fine) - REM
It's the Little Things - James, Sonny
It's the Most Wonderful Time of the Year - Williams, Andy
It's the Most Wonderful Time of the Year - Andy Williams
It's the Same Old Song - Four Tops, The
It's the Stuff That Dreams Are Made Of - Simon, Carly
It's the Things You Do - Five
It's the Way to Make Me Feel - Steps
It's Time - Imagine Dragons
It's Time to Cry - Anka, Paul
It's Too Late - Willis, Chuck
It's Too Late - Estefan, Gloria
It's Too Late - Tucker, Tanya
It's Too Late - King, Carole
It's Too Late to Worry - Messina, Jo Dee
It's Tricky - Run DMC
It's True - Backstreet Boys, The
It's Up to You - Nelson, Ricky
It's Up to You - Tuesdays, The
It's What I Am - Montgomery, John Michael
It's Who You Love - Williams, Don
It's Written in the Stars - Weller, Paul
It's You - Urban Mystic
It's You Again - Exile
It's You Again - Ewing, Skip
It's Your Baby, You Rock It - Presley, Elvis
It's Your Body [w/Roger Troutman] - Gill, Johnny
It's Your Call - McEntire, Reba
It's Your Life - Smokie
It's Your Love - She Moves
It's Your Love [duet w/Faith Hill] - McGraw, Tim
It's Your Love [duet w/Tim McGraw] - Hill, Faith
It's Your Love [male solo, w/Faith Hill] - McGraw, Tim
It's Your Love [male solo, w/Tim McGraw] - Hill, Faith
It's Your Song - Brooks, Garth
It's Your Thing - Isley Brothers, The
It's Your World - Robbins, Marty
It's Yours - Holiday, J.
Italian Job - Self Preservation Society (Getta Bloomin' Move On!) - Show Tunes - Movies
Itch, The - Vitamin C
Itchycoo Park - Small Faces
Its a Sin - Presley, Elvis
Its Only Love - Cardle, Matt
Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini - Hyland, Brian
Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini - Price, Ray
Itsy Bitsy Teeny Weeny Yellow Polka Dot Bikini - Mallet, Timmy
